workerid,rt,trial_type,actual_utterance,name,refexp,gender,num_objects,object,effect,actual_cause,object_level,targetpos,stimtype,slider_id,quantifier,actual_effect_question,cause,response,other_gender,slide_number_in_experiment
6,12183,cause_effect_prior,"""Typical.""",Amy,NA,F,15,logs,broke,Amy ran  15 logs  over with a car.,object_low,NA,NA,upper_half,short_filler,How many logs broke?,ran __ over with a car,0.72,F,21
6,12183,cause_effect_prior,"""Typical.""",Amy,NA,F,15,logs,broke,Amy ran  15 logs  over with a car.,object_low,NA,NA,all,short_filler,How many logs broke?,ran __ over with a car,0.21,F,21
6,9488,cause_effect_prior,"""Some of the pieces of gum stuck to the wall.""",Scott,NA,M,15,pieces of gum,stuck to the wall,Scott threw  15 pieces of gum  against a wall.,object_high,NA,NA,none,Some,How many pieces of gum stuck to the wall?,threw __ against a wall,0,F,22
6,9488,cause_effect_prior,"""Some of the pieces of gum stuck to the wall.""",Scott,NA,M,15,pieces of gum,stuck to the wall,Scott threw  15 pieces of gum  against a wall.,object_high,NA,NA,lower_half,Some,How many pieces of gum stuck to the wall?,threw __ against a wall,0.67,F,22
6,9488,cause_effect_prior,"""Some of the pieces of gum stuck to the wall.""",Scott,NA,M,15,pieces of gum,stuck to the wall,Scott threw  15 pieces of gum  against a wall.,object_high,NA,NA,upper_half,Some,How many pieces of gum stuck to the wall?,threw __ against a wall,0.24,F,22
6,9488,cause_effect_prior,"""Some of the pieces of gum stuck to the wall.""",Scott,NA,M,15,pieces of gum,stuck to the wall,Scott threw  15 pieces of gum  against a wall.,object_high,NA,NA,all,Some,How many pieces of gum stuck to the wall?,threw __ against a wall,0,F,22
6,7288,cause_effect_prior,"""Some of the rocks burnt.""",Nancy,NA,F,15,rocks,burnt,Nancy threw  15 rocks  into a fire.,object_low,NA,NA,none,Some,How many rocks burnt?,threw __ into a fire,0,F,23
6,7288,cause_effect_prior,"""Some of the rocks burnt.""",Nancy,NA,F,15,rocks,burnt,Nancy threw  15 rocks  into a fire.,object_low,NA,NA,lower_half,Some,How many rocks burnt?,threw __ into a fire,0.77,F,23
6,7288,cause_effect_prior,"""Some of the rocks burnt.""",Nancy,NA,F,15,rocks,burnt,Nancy threw  15 rocks  into a fire.,object_low,NA,NA,upper_half,Some,How many rocks burnt?,threw __ into a fire,0.25,F,23
6,7288,cause_effect_prior,"""Some of the rocks burnt.""",Nancy,NA,F,15,rocks,burnt,Nancy threw  15 rocks  into a fire.,object_low,NA,NA,all,Some,How many rocks burnt?,threw __ into a fire,0,F,23
6,14792,cause_effect_prior,"""Some people just love destruction.""",Christopher,NA,M,15,block towers,fell down,Christopher punched  15 block towers.,object_mid,NA,NA,none,long_filler,How many block towers fell down?,punched __,0,F,24
6,14792,cause_effect_prior,"""Some people just love destruction.""",Christopher,NA,M,15,block towers,fell down,Christopher punched  15 block towers.,object_mid,NA,NA,lower_half,long_filler,How many block towers fell down?,punched __,0.33,F,24
6,14792,cause_effect_prior,"""Some people just love destruction.""",Christopher,NA,M,15,block towers,fell down,Christopher punched  15 block towers.,object_mid,NA,NA,upper_half,long_filler,How many block towers fell down?,punched __,0.53,F,24
6,14792,cause_effect_prior,"""Some people just love destruction.""",Christopher,NA,M,15,block towers,fell down,Christopher punched  15 block towers.,object_mid,NA,NA,all,long_filler,How many block towers fell down?,punched __,0.73,F,24
7,3249,speakerreliability,NA,NA,purple monster with the red hat who&quotechars grinning sideways,NA,NA,NA,NA,NA,NA,s1_v1,overinformative,NA,NA,NA,NA,s1_v1,NA,3
7,4359,speakerreliability,NA,NA,purple monster,NA,NA,NA,NA,NA,NA,sx_v1,underinformative,NA,NA,NA,NA,s2_v1,NA,4
7,4016,speakerreliability,NA,NA,guy with the red hat,NA,NA,NA,NA,NA,NA,s1_v1,underinformative,NA,NA,NA,NA,s1_v1,NA,5
7,4672,speakerreliability,NA,NA,robot,NA,NA,NA,NA,NA,NA,s1_vx,underinformative,NA,NA,NA,NA,s1_vx,NA,6
7,4968,speakerreliability,NA,NA,robot with the blue hat and the buttons,NA,NA,NA,NA,NA,NA,s2_vx,overinformative,NA,NA,NA,NA,s2_vx,NA,7
7,3095,speakerreliability,NA,NA,green monster with the scarf and the two big teeth,NA,NA,NA,NA,NA,NA,sx_v2,overinformative,NA,NA,NA,NA,sx_v2,NA,8
7,22386,cause_effect_prior,"""All of the balloons sank.""",Jacob,NA,M,15,balloons,sank,Jacob threw  15 balloons  into a pool.,object_low,NA,NA,none,All,How many balloons sank?,threw __ into a pool,0,F,10
7,22387,cause_effect_prior,"""All of the balloons sank.""",Jacob,NA,M,15,balloons,sank,Jacob threw  15 balloons  into a pool.,object_low,NA,NA,lower_half,All,How many balloons sank?,threw __ into a pool,0.5,F,10
7,22387,cause_effect_prior,"""All of the balloons sank.""",Jacob,NA,M,15,balloons,sank,Jacob threw  15 balloons  into a pool.,object_low,NA,NA,upper_half,All,How many balloons sank?,threw __ into a pool,0.5,F,10
7,22387,cause_effect_prior,"""All of the balloons sank.""",Jacob,NA,M,15,balloons,sank,Jacob threw  15 balloons  into a pool.,object_low,NA,NA,all,All,How many balloons sank?,threw __ into a pool,0.5,F,10
7,11202,cause_effect_prior,"""Some of the chocolate bars froze.""",Samuel,NA,M,15,chocolate bars,froze,Samuel put  15 chocolate bars  in the freezer.,object_mid,NA,NA,none,Some,How many chocolate bars froze?,put __ in the freezer,0,F,11
7,11202,cause_effect_prior,"""Some of the chocolate bars froze.""",Samuel,NA,M,15,chocolate bars,froze,Samuel put  15 chocolate bars  in the freezer.,object_mid,NA,NA,lower_half,Some,How many chocolate bars froze?,put __ in the freezer,0.51,F,11
7,11202,cause_effect_prior,"""Some of the chocolate bars froze.""",Samuel,NA,M,15,chocolate bars,froze,Samuel put  15 chocolate bars  in the freezer.,object_mid,NA,NA,upper_half,Some,How many chocolate bars froze?,put __ in the freezer,0.51,F,11
7,11202,cause_effect_prior,"""Some of the chocolate bars froze.""",Samuel,NA,M,15,chocolate bars,froze,Samuel put  15 chocolate bars  in the freezer.,object_mid,NA,NA,all,Some,How many chocolate bars froze?,put __ in the freezer,0.51,F,11
7,17384,cause_effect_prior,"""Who came up with that idea?""",Julie,NA,F,15,fireworks,exploded,Julie lit  15 fireworks.,object_mid,NA,NA,none,long_filler,How many fireworks exploded?,lit __,0.5,F,12
7,17384,cause_effect_prior,"""Who came up with that idea?""",Julie,NA,F,15,fireworks,exploded,Julie lit  15 fireworks.,object_mid,NA,NA,lower_half,long_filler,How many fireworks exploded?,lit __,0.5,F,12
7,17384,cause_effect_prior,"""Who came up with that idea?""",Julie,NA,F,15,fireworks,exploded,Julie lit  15 fireworks.,object_mid,NA,NA,upper_half,long_filler,How many fireworks exploded?,lit __,0.5,F,12
7,17384,cause_effect_prior,"""Who came up with that idea?""",Julie,NA,F,15,fireworks,exploded,Julie lit  15 fireworks.,object_mid,NA,NA,all,long_filler,How many fireworks exploded?,lit __,0.5,F,12
7,36527,cause_effect_prior,"""Some of the wheelchairs rolled.""",Anthony,NA,M,15,wheelchairs,rolled,Anthony pushed  15 wheelchairs.,object_high,NA,NA,none,Some,How many wheelchairs rolled?,pushed __,0,F,13
7,36527,cause_effect_prior,"""Some of the wheelchairs rolled.""",Anthony,NA,M,15,wheelchairs,rolled,Anthony pushed  15 wheelchairs.,object_high,NA,NA,lower_half,Some,How many wheelchairs rolled?,pushed __,0.48,F,13
7,36527,cause_effect_prior,"""Some of the wheelchairs rolled.""",Anthony,NA,M,15,wheelchairs,rolled,Anthony pushed  15 wheelchairs.,object_high,NA,NA,upper_half,Some,How many wheelchairs rolled?,pushed __,0.48,F,13
7,36527,cause_effect_prior,"""Some of the wheelchairs rolled.""",Anthony,NA,M,15,wheelchairs,rolled,Anthony pushed  15 wheelchairs.,object_high,NA,NA,all,Some,How many wheelchairs rolled?,pushed __,0.48,F,13
7,7887,cause_effect_prior,"""Some of the birds ate the seeds.""",Susan,NA,F,15,birds,ate the seeds,Susan left seeds out for  15 birds.,object_high,NA,NA,none,Some,How many birds ate the seeds?,left seeds out for __,0,F,14
7,7887,cause_effect_prior,"""Some of the birds ate the seeds.""",Susan,NA,F,15,birds,ate the seeds,Susan left seeds out for  15 birds.,object_high,NA,NA,lower_half,Some,How many birds ate the seeds?,left seeds out for __,0.48,F,14
7,7887,cause_effect_prior,"""Some of the birds ate the seeds.""",Susan,NA,F,15,birds,ate the seeds,Susan left seeds out for  15 birds.,object_high,NA,NA,upper_half,Some,How many birds ate the seeds?,left seeds out for __,0.48,F,14
7,7887,cause_effect_prior,"""Some of the birds ate the seeds.""",Susan,NA,F,15,birds,ate the seeds,Susan left seeds out for  15 birds.,object_high,NA,NA,all,Some,How many birds ate the seeds?,left seeds out for __,0.48,F,14
7,12168,cause_effect_prior,"""As usual.""",Daniel,NA,M,15,pinecones,decomposed,Daniel put  15 pinecones  in a compost pile for a month.,object_mid,NA,NA,none,short_filler,How many pinecones decomposed?,put __ in a compost pile for a month,0.48,F,15
